model,dataset,d_effective,r2_val,v_eps01,v_eps05,v_eps10,n_pairs_eps01,n_pairs_eps05,n_pairs_eps10,lip_q50,lip_q90,lip_q95,lip_q99,lip_tail_ratio,lip_mean,lip_std,tau,diameter,n_folds
chebytree,pmlb_1030_ERA,4,0.3683165810133759,0.0,0.0,0.0,2231,2231,2231,0.1110368174937475,0.25190649418444644,0.27643075519275623,0.347824501696234,0.4933738789830147,0.12808864755675858,0.0862401382890333,0.3687626876833625,17.08765750447402,5
dt,pmlb_1030_ERA,4,0.33753402532809557,0.0,0.0,0.0,2231,2231,2231,0.08455403126449797,0.36202759224072034,0.4186947867515304,0.49013107505297776,0.665734621666253,0.13396963929913244,0.14255427995634634,0.3716518011898234,17.08765750447402,5
erbf,pmlb_1030_ERA,4,0.3472139393111183,0.0,0.0,0.0,2231,2231,2231,0.12989588946562441,0.27004631283138053,0.3039251614930114,0.34540787033624976,0.4290810602068097,0.14471985406834337,0.09162459464633768,0.356924407132322,17.08765750447402,5
rf,pmlb_1030_ERA,4,0.34566866805944907,0.0,0.0,0.0,2231,2231,2231,0.08744839771241134,0.2879407254322791,0.31402414219529606,0.3733220472416155,0.6432626946526171,0.12237843089634501,0.10158330353647231,0.341473774564521,17.08765750447402,5
ridge,pmlb_1030_ERA,4,0.35457541114427,0.0,0.0,0.0,2231,2231,2231,0.5455783225637086,1.0796525441583662,1.1515985110011848,1.1769589289994342,0.3357467320550668,0.543473278978075,0.3401645456800049,0.36194884802582117,4.116146666636274,5
xgb,pmlb_1030_ERA,4,0.32827654858032834,0.0,0.0,0.0,2231,2231,2231,0.1567585856727244,0.3573125811831791,0.3936488220099587,0.459227003159927,0.4763579196336779,0.17680820743102785,0.12169613844935032,0.3671298623085022,17.08765750447402,5
chebypoly,pmlb_215_2dplanes,10,0.9483599434061404,0.0,0.0,0.0,634,634,634,0.6961857932848644,2.1273729870139553,2.16491130035447,3.129684798175995,0.6521211873433858,0.8428900261717533,0.9037168509002994,1.283237164735796,4.7325820652191455,5
chebytree,pmlb_215_2dplanes,10,0.9483954620985058,0.0,0.0,0.0,634,634,634,0.7030300122620711,2.1308335388808164,2.1663708607654555,3.136890128245976,0.6488361439964566,0.8408743899726339,0.906370249280586,1.283306900740247,4.7325820652191455,5
dt,pmlb_215_2dplanes,10,0.9483892228361265,0.0,0.0,0.0,634,634,634,0.6797172290269533,2.132500794044119,2.2145072347249375,3.180126577072925,0.6698066720492761,0.835984944976796,0.9109398076886693,1.283337578610451,4.7325820652191455,5
erbf,pmlb_215_2dplanes,10,0.9483309945932014,0.0,0.0,0.0,634,634,634,0.6828224901090751,2.1298450393036226,2.2038980999414206,3.1675143552241005,0.6659852841342561,0.8450214286192548,0.9007035912380049,1.2827789767091768,4.7325820652191455,5
rf,pmlb_215_2dplanes,10,0.9465591060193865,0.0,0.0,0.0,634,634,634,0.5434194124876478,2.1105898642344094,2.2213196186781823,3.177648161606366,0.7669697517624245,0.8085427283048977,0.8851238583126925,1.2627393282515245,4.7325820652191455,5
ridge,pmlb_215_2dplanes,10,0.705279855402343,0.0,0.0,0.0,634,634,634,0.5810029164777248,1.2024084572689238,1.4378789236555831,1.737242149310116,0.47568538920149867,0.6117290970681672,0.4631632358778709,1.1066861756357524,5.698923841546008,5
xgb,pmlb_215_2dplanes,10,0.9467377432226817,0.0,0.0,0.0,634,634,634,0.6247795549638414,2.1261278019186767,2.33809071678161,3.2343878731583424,0.7142737338834317,0.8686551311153332,0.8673710511671565,1.273616075515747,4.7325820652191455,5
chebypoly,pmlb_218_house_8L,8,0.6384555040564909,0.6047641781695606,0.6138086485711922,0.6207160906483912,95846,114190,122329,7693.9154577579275,36482.224860861905,52692.01719985369,98732.8489542371,1.10839313312149,14736.634218014082,21561.216346785317,12740.371131748685,17856.01002125541,5
chebytree,pmlb_218_house_8L,8,0.6570051741370635,0.5025698521793822,0.5224467465430394,0.5356356398157616,95846,114190,122329,5709.140485128965,30875.270002257294,47690.294190061846,97863.2159889213,1.2341447036963253,12449.75922945836,20422.3552046808,13111.477447680882,17856.01002125541,5
dt,pmlb_218_house_8L,8,0.5752267791110474,0.502232107904589,0.522714692223261,0.5362020203096077,95846,114190,122329,5268.10475521151,29434.654705853936,46450.30306450171,92875.2747976321,1.2461414006391012,11822.652339624712,20639.735445417675,12339.404208141968,17856.01002125541,5
erbf,pmlb_218_house_8L,8,0.6606857817899072,0.5673588408712993,0.5775987012127383,0.5867585937991818,95846,114190,122329,7089.534729593293,34951.698036391426,51445.02814440064,97434.98307673782,1.1381409847491728,13992.082793639562,20953.376320271775,12953.144286625986,17856.01002125541,5
rf,pmlb_218_house_8L,8,0.6216413229330969,0.5172079749221583,0.5377551544296366,0.5514478195842323,95846,114190,122329,5222.957990845707,28300.869945075752,42792.03480263594,79912.36020966098,1.1847648740145271,11129.998123291816,17894.634082186003,11511.333325121786,17856.01002125541,5
ridge,pmlb_218_house_8L,8,0.38070083340054495,0.0,0.0,0.09167835487278286,16,1608,30420,8353.161861720331,17968.42511500976,20138.861854094568,23137.987597260035,0.4424848854787551,9140.441720031387,6059.46088659679,9810.867873241952,6.5259183847750375,5
xgb,pmlb_218_house_8L,8,0.6719701040126369,0.4910357238484996,0.5109131544667461,0.5243239123797068,95846,114190,122329,5651.442034189171,30594.908623752814,46532.934790617815,96602.28740173916,1.2336148816999186,12247.401514558514,20343.322157848444,13341.1533203125,17856.01002125541,5
chebypoly,pmlb_225_puma8NH,8,0.4319275291102908,0.0,0.0,0.00851063829787234,38,39,46,0.9269354408502224,2.401005907848348,2.8641230232406896,3.630829537246858,0.5930495563265697,1.1242223188947567,0.8762960572464568,1.1155388083998439,5.2157075128722825,5
chebytree,pmlb_225_puma8NH,8,0.6717504795040783,0.0,0.0,0.03442080378250591,38,39,46,1.4402148220545015,4.179119954188181,5.146561348146992,6.868616848616012,0.6786955032703919,1.8794158829135383,1.6037513093392555,1.4056638905284382,5.2157075128722825,5
dt,pmlb_225_puma8NH,8,0.6491900297076064,0.0,0.0,0.05141543705620895,38,39,46,1.496213626143627,4.297362089299307,5.2649889974608,7.217091083414305,0.6836807789671402,1.8811972929129417,1.723536457790678,1.3971512355911748,5.2157075128722825,5
erbf,pmlb_225_puma8NH,8,0.6865307983644191,0.0,0.0,0.05141543705620895,38,39,46,1.4320700731777243,4.047000855368314,4.922812010033081,6.632546016904729,0.6656305067942518,1.8336683167959056,1.5424989410930199,1.4016559092069465,5.2157075128722825,5
rf,pmlb_225_puma8NH,8,0.6762776174917522,0.0,0.0,0.03521249106602892,38,39,46,1.2239304766131358,3.765598459958917,4.619943503830044,6.365577706527315,0.7160690828415414,1.646668548041033,1.4748261379636456,1.3222130765837559,5.2157075128722825,5
ridge,pmlb_225_puma8NH,8,0.3686474620599003,0.0,0.0,0.0,38,38,41,0.8722701168973515,1.9868372493952244,2.2725576293225926,2.722131970128265,0.49433849255446366,0.9858947062046871,0.6855561007958144,1.0238955618793253,5.3018111949520295,5
xgb,pmlb_225_puma8NH,8,0.6567396825317859,0.0,0.0,0.02711528946066304,38,39,46,1.385611302589831,4.072517949602646,4.992939684530417,6.799489251112533,0.6910602156817777,1.8178534885544089,1.5743867216253669,1.3412492275238037,5.2157075128722825,5
chebypoly,pmlb_4544_GeographicalOriginalofMusic,50,0.7926187402174303,0.0,0.604954861615729,0.743146648856182,238,1678,7018,0.06715132277243954,0.17390879643224294,0.2094010661116837,0.27468522023295544,0.6129135548532385,0.08200164828713262,0.06515063635332012,0.2654473176530404,144.129382619059,5
chebytree,pmlb_4544_GeographicalOriginalofMusic,50,0.7464246356535651,0.0,0.5593242343453977,0.7241736035005089,238,1678,7018,0.0619510799010344,0.16645645559202782,0.20137118769058704,0.267373958273739,0.6344235349365585,0.07677000354534638,0.062479800023181,0.25553419126348637,144.129382619059,5
dt,pmlb_4544_GeographicalOriginalofMusic,50,0.5441183855493261,0.0,0.5280676159369679,0.6991782308428519,238,1678,7018,0.05922469071970449,0.170837621509149,0.216159538313843,0.3143942953362243,0.729038227744463,0.0761015719381852,0.071188912687227,0.24647253809394645,144.129382619059,5
erbf,pmlb_4544_GeographicalOriginalofMusic,50,0.7679641808115913,0.0,0.5876038046980061,0.7275320828627138,238,1678,7018,0.06547717649408794,0.17458040649910692,0.21078874677011292,0.2799747172635306,0.6315454227797722,0.08106586428163384,0.06619538158704777,0.26373126035751304,144.129382619059,5
rf,pmlb_4544_GeographicalOriginalofMusic,50,0.7198595152343426,0.0,0.5180733362742223,0.7060788888038758,238,1678,7018,0.05302882443508398,0.1432849928069287,0.16989137469560286,0.2287322459857056,0.6346584704606683,0.06608663271194881,0.05445866860334928,0.23299581140699682,144.129382619059,5
ridge,pmlb_4544_GeographicalOriginalofMusic,50,0.7917677899206058,0.0,0.0,0.0,238,238,238,0.07731094902464482,0.18564071085184525,0.22145356405332897,0.29187220387883256,0.5766695829070467,0.09067387109705481,0.06765723041242988,0.2662201281259061,15.949655285978803,5
xgb,pmlb_4544_GeographicalOriginalofMusic,50,0.692556927215153,0.0,0.5464370204319904,0.7076236129599589,238,1678,7018,0.05756039179227025,0.1612898363697365,0.19298824533010758,0.2603066709767722,0.6549879806715593,0.07309588266602066,0.06134419585120313,0.24851934611797333,144.129382619059,5
chebypoly,pmlb_503_wind,14,0.799971795865244,0.0,0.0,0.15449944501490892,32,32,75,0.24566675563501708,0.5793263299114939,0.6778949890345313,0.8685662077546908,0.5484689537307768,0.2845411076566511,0.2072665515448559,1.8023230092588847,43.94045123485118,5
chebytree,pmlb_503_wind,14,0.7851871011974303,0.0,0.0,0.10733369228214588,32,32,75,0.23598605054975735,0.5559721822897445,0.6499960217180863,0.8227576884493099,0.5423272199580895,0.27347953981156126,0.19769534551836238,1.7844603216839139,43.94045123485118,5
dt,pmlb_503_wind,14,0.7063409865479487,0.0,0.0,0.1868273612088045,32,32,75,0.2352346382433998,0.591698771624545,0.7070217105550245,0.9402596244741492,0.6016451260490968,0.27022139653062227,0.23376853869875652,1.7357229412530155,43.94045123485118,5
erbf,pmlb_503_wind,14,0.7911592333393426,0.0,0.0,0.12455440228636103,32,32,75,0.2430393891789529,0.5787486636808635,0.682166796584873,0.8780118645423582,0.5578714340961801,0.28257384681221914,0.20859861607031446,1.7897047992677018,43.94045123485118,5
rf,pmlb_503_wind,14,0.7603143189282358,0.0,0.0,0.10492986101233523,32,32,75,0.18331259754643592,0.43693431981200026,0.5153360187114012,0.6601320367058655,0.5564964448694516,0.213899624270044,0.15770254775945863,1.6805073341358123,43.94045123485118,5
ridge,pmlb_503_wind,14,0.7583425342540757,0.0,0.0,0.12575746744625524,32,32,83,1.0250815454663322,2.3523157996282267,2.7377163289012763,3.3871198175544186,0.5191179054180507,1.168586295310861,0.8294738275985735,1.7489546688616056,8.91649210718208,5
xgb,pmlb_503_wind,14,0.7688518340770014,0.0,0.0,0.1614164741484329,32,32,75,0.24049022987331722,0.5916293320542653,0.704798543744108,0.9209180217175612,0.5828713440647626,0.2858945206902903,0.21701556842817035,1.7719777822494507,43.94045123485118,5
chebypoly,pmlb_522_pm10,7,0.3609052988087631,0.018147016146460436,0.5881591616377475,0.7256634246603034,523,1888,4873,0.014282399467043913,0.04773807250355929,0.0632862870096474,0.10716477900534505,0.8705222088029136,0.021016756089372236,0.02173245127935642,0.19504470893865303,505.90932898455475,5
chebytree,pmlb_522_pm10,7,0.10946801594704847,0.021061405946096137,0.5703966447083214,0.7056480913933517,523,1888,4873,0.012214460310803251,0.04215029083438902,0.05868285368646899,0.10143305248884596,0.9171531938166784,0.018998069697608217,0.02199803434253043,0.18846324472771236,505.90932898455475,5
dt,pmlb_522_pm10,7,0.1471269013340673,0.0,0.5030470385731923,0.6444154774881039,523,1888,4873,0.011504812603688878,0.03986680566962997,0.054060592268146114,0.09362762359113481,0.9070185490281603,0.017212885526633633,0.020838323733955937,0.1606696168282856,505.90932898455475,5
erbf,pmlb_522_pm10,7,0.4088699392132268,0.014655605393032456,0.5891179555060558,0.7361254229339289,523,1888,4873,0.013234824551141371,0.04324775744912544,0.05683395330300339,0.09667879266327296,0.8618778440981195,0.019234779658197358,0.02020156977752941,0.17701662820979414,505.90932898455475,5
rf,pmlb_522_pm10,7,0.37659294965041623,0.011376916868442293,0.5936444450382289,0.7259036092073806,523,1888,4873,0.010678442353677993,0.034104584316291583,0.045144865314377926,0.07841161857072919,0.8611351020926359,0.015463055802720893,0.01626987044419143,0.14381684898587108,505.90932898455475,5
