model,dataset,fold,train_r2,train_r2_adj,test_r2,test_r2_adj,gap,test_mae,test_rmse,train_mae,train_rmse,tune_time,train_time,predict_time,n_pruned,n_samples_original,n_samples_final,n_features_original,n_features_final,subsampling_applied,prefilter_applied,dim_reduction_applied,hp_complexity,hp_alpha,hp_include_interactions,hp_max_interaction_complexity,mi_n_features,mi_complexity,mi_regressor,mi_alpha,mi_include_interactions,mi_n_params,hp_max_depth,hp_min_samples_leaf,mi_max_depth,mi_n_leaves,mi_n_params_per_leaf,hp_min_samples_split,mi_max_depth_actual,hp_n_rbf_auto,hp_center_init,hp_width_init,mi_n_rbf_auto,mi_center_init,mi_width_init,mi_n_rbf,mi_n_width_params,hp_n_rbf,hp_n_estimators,hp_max_features,mi_n_estimators,mi_n_leaves_total,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_reg_lambda,hp_min_child_weight,mi_best_iteration
erbf,qsar_tid_11,1,0.6390216590356996,0.6350478772109055,0.5105561089861647,0.5051681313219877,0.12846555004953497,0.8199073498038921,1.0801366735815856,0.6916352959114499,0.9301054694820378,190.44403100013733,3.359767436981201,0.0459287166595459,7,5742,5742,1024,50,False,True,True,,5.893850702217597,,,50,,,5.893850702217597,,10101,,,,,,,,True,lipschitz,local_ridge,True,lipschitz,local_ridge,100.0,5000.0,,,,,,,,,,,
erbf,qsar_tid_11,2,0.5815869356428127,0.5769819052184545,0.5306384059760736,0.5254726389276042,0.05094852966673913,0.7951628104625473,1.0701001332366198,0.7504413930725123,0.9986398709746211,227.50490736961365,4.1198039054870605,0.050184011459350586,11,5742,5742,1024,50,False,True,True,,31.25881868981307,,,50,,,31.25881868981307,,10101,,,,,,,,True,lipschitz,local_ridge,True,lipschitz,local_ridge,100.0,5000.0,,,,,,,,,,,
erbf,qsar_tid_11,3,0.7167001194391776,0.7135821370425144,0.5100312526870783,0.5046386844798042,0.20666886675209928,0.7814247587391561,1.0941256998043387,0.6141256295940523,0.8214504472202467,213.7873556613922,4.716686964035034,0.05219149589538574,18,5742,5742,1024,50,False,True,True,,6.869495835921098,,,50,,,6.869495835921098,,10101,,,,,,,,True,kmeans,local_variance,True,kmeans,local_variance,100.0,5000.0,,,,,,,,,,,
erbf,qsar_tid_11,4,0.6912919994014874,0.6878943766786334,0.5388183683343384,0.5337426294870385,0.15247363106714906,0.7795697192007368,1.0487612112915814,0.6309202700366928,0.8602634760956505,198.55135250091553,3.814035654067993,0.04067873954772949,16,5742,5742,1024,50,False,True,True,,10.290083997021686,,,50,,,10.290083997021686,,10101,,,,,,,,True,kmeans,local_variance,True,kmeans,local_variance,100.0,5000.0,,,,,,,,,,,
erbf,student_performance,0,0.4891028589541587,0.4588042554974524,0.18243217189554461,0.13394655427789803,0.3066706870586141,2.010338464878192,2.823595093327078,1.6830681154769689,2.3189761566817855,32.21518349647522,0.43054866790771484,0.002015352249145508,11,649,649,30,29,False,True,False,,101.47174382037541,,,29,,,101.47174382037541,,3423,,,,,,,,False,kmeans,local_ridge,False,kmeans,local_ridge,58.0,1682.0,58.0,,,,,,,,,,
erbf,student_performance,1,0.42893126922451463,0.3950642074811832,0.3788876388516489,0.34205275444816796,0.050043630372865744,1.927243204259545,2.6110480348999796,1.7365543280227658,2.422906110058474,29.303289651870728,0.49764132499694824,0.0024344921112060547,5,649,649,30,29,False,True,False,,168.06282875192358,,,29,,,168.06282875192358,,4426,,,,,,,,False,kmeans,local_ridge,False,kmeans,local_ridge,75.0,2175.0,75.0,,,,,,,,,,
erbf,student_performance,2,0.5855080284444367,0.5609267049779514,0.2806100902932175,0.23794688501408312,0.30489793815121924,2.133301923933105,3.201440364626211,1.4599600213971369,1.9735147632838281,23.96396827697754,0.19257402420043945,0.001886129379272461,10,649,649,30,29,False,True,False,,36.37669822129152,,,29,,,36.37669822129152,,3010,,,,,,,,True,lipschitz,local_ridge,True,lipschitz,local_ridge,51.0,1479.0,,,,,,,,,,,
erbf,student_performance,3,0.4414935087469575,0.408371446893505,0.2807245040801649,0.23806808407673907,0.16076900466679256,2.00082720589889,2.684191638662272,1.750369373685339,2.423856941405973,24.163832902908325,0.10373401641845703,0.0008320808410644531,8,649,649,30,29,False,True,False,,26.330706107422404,,,29,,,26.330706107422404,,1476,,,,,,,,False,kmeans,local_variance,False,kmeans,local_variance,25.0,725.0,25.0,,,,,,,,,,
erbf,student_performance,4,0.5028352389860862,0.4734112021097525,0.09930372571732993,0.045997211525090176,0.40353151326875625,1.9379420113960895,2.4414307226334038,1.6760400442782306,2.3757577209372664,22.471147775650024,0.3223686218261719,0.0019791126251220703,9,649,649,30,29,False,True,False,,62.584009943079536,,,29,,,62.584009943079536,,3541,,,,,,,,False,kmeans,local_variance,False,kmeans,local_variance,60.0,1740.0,60.0,,,,,,,,,,
erbf,sulfur,0,0.8106521319147864,0.810511125683123,0.7205569528574696,0.7203488532815908,0.09009517905731679,0.013386861697105757,0.029938607572166855,0.012762033219562914,0.022640999593521796,45.3929123878479,0.516124963760376,0.00959467887878418,9,10081,10081,6,6,False,False,False,,0.0014408967625014434,,,6,,,0.0014408967625014434,,521,,,,,,,,True,lipschitz,local_ridge,True,lipschitz,local_ridge,40.0,240.0,,,,,,,,,,,
erbf,sulfur,1,0.8347786275021624,0.8346556033975474,0.8089225302864932,0.808780253689536,0.02585609721566917,0.013515950115487127,0.02217749261649179,0.013139192068408953,0.021759407444192948,47.540077924728394,0.7399463653564453,0.009796380996704102,13,10081,10081,6,6,False,False,False,,0.0013058745969795143,,,6,,,0.0013058745969795143,,885,,,,,,,,False,lipschitz,local_ridge,False,lipschitz,local_ridge,68.0,408.0,68.0,,,,,,,,,,
erbf,sulfur,2,0.8102292916826322,0.8100879881023513,0.8120789768998876,0.8119390505982494,-0.0018496852172553702,0.013173306332244533,0.019670099146727616,0.013215316445007745,0.023834668724326897,61.7695095539093,0.9931917190551758,0.01679205894470215,6,10081,10081,6,6,False,False,False,,0.020295194421643365,,,6,,,0.020295194421643365,,781,,,,,,,,False,lipschitz,local_ridge,False,lipschitz,local_ridge,60.0,360.0,60.0,,,,,,,,,,
erbf,sulfur,3,0.8119099266889778,0.8117698745122756,0.8059657102392892,0.8058212319892812,0.005944216449688566,0.013487564492545175,0.024743878349121937,0.012946978329506439,0.0226198887982167,61.98028206825256,1.444166660308838,0.022333621978759766,7,10081,10081,6,6,False,False,False,,0.0011001834746447317,,,6,,,0.0011001834746447317,,1028,,,,,,,,False,lipschitz,local_ridge,False,lipschitz,local_ridge,79.0,474.0,79.0,,,,,,,,,,
erbf,sulfur,4,0.8089859733735653,0.8088437440164347,0.7486300229654174,0.7484428524687423,0.060355950408147896,0.01300177554990591,0.02762395403439402,0.01231061713250997,0.022919397649305718,71.26857256889343,1.6474366188049316,0.01759624481201172,8,10081,10081,6,6,False,False,False,,0.025086379303335654,,,6,,,0.025086379303335654,,872,,,,,,,,False,kmeans,local_ridge,False,kmeans,local_ridge,67.0,402.0,67.0,,,,,,,,,,
erbf,superconduct,0,0.8638099479378498,0.8634084205716662,0.8571961580412575,0.856775131324002,0.006613789896592337,8.686994596562453,12.821026137741386,8.485090666108874,12.670473277802087,718.6845605373383,10.805210590362549,0.11938738822937012,10,21263,21263,79,50,False,True,True,,0.2660860013641432,,,50,,,0.2660860013641432,,10101,,,,,,,,True,lipschitz,local_ridge,True,lipschitz,local_ridge,100.0,5000.0,,,,,,,,,,,
erbf,superconduct,1,0.8542209216902771,0.8537911231222315,0.840536306236557,0.8400661614940502,0.013684615453720128,9.05767253107697,13.841980390008327,8.71131762168321,13.038218595922457,467.2092399597168,10.130369663238525,0.12352657318115234,15,21263,21263,79,50,False,True,True,,0.28387843004828733,,,50,,,0.28387843004828733,,10101,,,,,,,,True,lipschitz,local_variance,True,lipschitz,local_variance,100.0,5000.0,,,,,,,,,,,
erbf,superconduct,2,0.8508708363110342,0.8504311607296645,0.8394932251590024,0.8390200051140675,0.011377611152031841,9.061898815940811,13.401661455538951,9.179295241804052,13.30160024798161,450.31488156318665,10.53377890586853,0.11900973320007324,18,21263,21263,79,50,False,True,True,,0.019470215428027994,,,50,,,0.019470215428027994,,10101,,,,,,,,True,lipschitz,local_ridge,True,lipschitz,local_ridge,100.0,5000.0,,,,,,,,,,,
erbf,superconduct,3,0.8631564012760508,0.8627529708552844,0.8423783572309971,0.8419136707841545,0.02077804404505368,9.158729971118111,13.758856494070734,8.471814727527132,12.632670793792714,429.3797152042389,10.291178226470947,0.1206979751586914,21,21263,21263,79,50,False,True,True,,0.28389661031391783,,,50,,,0.28389661031391783,,10101,,,,,,,,True,lipschitz,local_ridge,True,lipschitz,local_ridge,100.0,5000.0,,,,,,,,,,,
erbf,superconduct,4,0.8530426637360017,0.8526094168720159,0.8529995445846728,0.8525661706005474,4.311915132892974e-05,9.0396219082027,13.232716258244976,8.915050355870305,13.10600905143493,430.8276295661926,10.112138271331787,0.11981964111328125,18,21263,21263,79,50,False,True,True,,0.06301545844205844,,,50,,,0.06301545844205844,,10101,,,,,,,,True,lipschitz,local_ridge,True,lipschitz,local_ridge,100.0,5000.0,,,,,,,,,,,
erbf,synthetic_multithreshold,0,0.9257080239896687,0.9249563345190751,0.8913996892433345,0.8903008665375335,0.03430833474633421,0.5006053838985999,0.6697673724293292,0.43753246583350897,0.5870916913019842,13.62717604637146,0.11848855018615723,0.0009245872497558594,15,750,750,6,6,False,False,False,,4.754990561751231,,,6,,,4.754990561751231,,521,,,,,,,,True,kmeans,local_ridge,True,kmeans,local_ridge,40.0,240.0,,,,,,,,,,,
erbf,synthetic_multithreshold,1,0.8953956606823238,0.8943372693907453,0.8598399904341893,0.858421845312107,0.03555567024813444,0.6532994184393711,0.8347536822466339,0.5123498549202886,0.6800867926492281,10.793341875076294,0.1267101764678955,0.0009906291961669922,18,750,750,6,6,False,False,False,,2.3119530833360113,,,6,,,2.3119530833360113,,521,,,,,,,,True,kmeans,local_ridge,True,kmeans,local_ridge,40.0,240.0,,,,,,,,,,,
erbf,synthetic_multithreshold,2,0.9056671805850725,0.9047127169822233,0.8915286681738613,0.8904311504825344,0.014138512411211113,0.5117905673773241,0.725799669209946,0.4794806758057731,0.6487005036938034,7.370163202285767,0.09248685836791992,0.0008962154388427734,20,750,750,6,6,False,False,False,,5.975235998116123,,,6,,,5.975235998116123,,521,,,,,,,,True,kmeans,local_variance,True,kmeans,local_variance,40.0,240.0,,,,,,,,,,,
erbf,synthetic_multithreshold,3,0.9452269231791575,0.9446727267863665,0.8766870370159844,0.8754393510498729,0.06853988616317308,0.5451394892666235,0.7107230409901008,0.3786223710417651,0.5046277564323142,7.761697769165039,0.10357069969177246,0.001520395278930664,18,750,750,6,6,False,False,False,,1.1433997799120592,,,6,,,1.1433997799120592,,521,,,,,,,,True,lipschitz,local_ridge,True,lipschitz,local_ridge,40.0,240.0,,,,,,,,,,,
erbf,synthetic_multithreshold,4,0.92472939362951,0.9239678023340244,0.9279867947283269,0.9272581619599795,-0.003257401098816892,0.419602271677623,0.5740542261443804,0.4413751662208394,0.5839255194454304,9.250128746032715,0.058112382888793945,0.0009095668792724609,10,750,750,6,6,False,False,False,,3.257492296845057,,,6,,,3.257492296845057,,521,,,,,,,,True,lipschitz,local_ridge,True,lipschitz,local_ridge,40.0,240.0,,,,,,,,,,,
erbf,synthetic_piecewise,0,0.9658339679527509,0.9657267972123267,0.9613152588570533,0.9611939139977592,0.004518709095697626,0.25218208220126614,0.32338805085767824,0.236222750426491,0.2965422005174497,21.316654205322266,0.34678149223327637,0.003451824188232422,11,2000,2000,5,5,False,False,False,,0.0017652787521765005,,,5,,,0.0017652787521765005,,441,,,,,,,,True,kmeans,local_ridge,True,kmeans,local_ridge,40.0,200.0,,,,,,,,,,,
erbf,synthetic_piecewise,1,0.9642738688737524,0.9641618044724781,0.9632470610642748,0.9631317758103987,0.0010268078094776145,0.24921319428325422,0.3102278976710249,0.24036949395319698,0.30448588557406964,19.28311848640442,0.3595914840698242,0.0034415721893310547,14,2000,2000,5,5,False,False,False,,0.017238167862260578,,,5,,,0.017238167862260578,,419,,,,,,,,False,kmeans,local_ridge,False,kmeans,local_ridge,38.0,190.0,38.0,,,,,,,,,,
erbf,synthetic_piecewise,2,0.9679713190783894,0.9678708527015965,0.9543367485259043,0.9541935137345803,0.01363457055248507,0.24786702204935276,0.3179525196497413,0.23555431002135083,0.2939608547266744,16.229541063308716,0.24680685997009277,0.0024275779724121094,16,2000,2000,5,5,False,False,False,,0.004586667451054242,,,5,,,0.004586667451054242,,441,,,,,,,,True,kmeans,local_ridge,True,kmeans,local_ridge,40.0,200.0,,,,,,,,,,,
erbf,synthetic_piecewise,3,0.963428742204319,0.9633140268410953,0.9630689845231001,0.9629531406853432,0.0003597576812188752,0.25693103294987485,0.3198134622375824,0.2425018666070495,0.3059376651717889,15.017877340316772,0.18335437774658203,0.00194549560546875,11,2000,2000,5,5,False,False,False,,0.013380562437201026,,,5,,,0.013380562437201026,,265,,,,,,,,False,kmeans,local_ridge,False,kmeans,local_ridge,24.0,120.0,24.0,,,,,,,,,,
erbf,synthetic_piecewise,4,0.9652407839249969,0.9651317525069448,0.9575210373508679,0.9573877909184678,0.007719746574128994,0.26761798169328976,0.3377011765036649,0.23750484376256012,0.29951268476060816,15.229501247406006,0.21527743339538574,0.0019106864929199219,15,2000,2000,5,5,False,False,False,,0.001673505698317707,,,5,,,0.001673505698317707,,265,,,,,,,,False,kmeans,local_ridge,False,kmeans,local_ridge,24.0,120.0,24.0,,,,,,,,,,
erbf,synthetic_step,0,0.9087003855047667,0.9082413051050421,0.8876034240076194,0.8870382620918814,0.02109696149714735,0.5816782222755666,0.7487505686871715,0.512921825724788,0.6517038541546164,14.767758131027222,0.21401524543762207,0.0016884803771972656,14,2000,2000,8,8,False,False,False,,0.8556143572328558,,,8,,,0.8556143572328558,,630,,,,,,,,False,kmeans,local_ridge,False,kmeans,local_ridge,37.0,296.0,37.0,,,,,,,,,,
erbf,synthetic_step,1,0.8905062695765251,0.8899557039930004,0.8703011238462964,0.8696489610497976,0.02020514573022869,0.6228889224380706,0.7922182593833409,0.5621188884527808,0.7166283121892474,16.26913046836853,0.31357550621032715,0.0028192996978759766,18,2000,2000,8,8,False,False,False,,2.068720078761949,,,8,,,2.068720078761949,,681,,,,,,,,True,kmeans,local_ridge,True,kmeans,local_ridge,40.0,320.0,,,,,,,,,,,
erbf,synthetic_step,2,0.9229884597016356,0.9226012237981869,0.9058755799284905,0.9054022956038067,0.017112879773145018,0.5106331805738684,0.6594389427636372,0.47450080219691104,0.6044927190622715,15.576342582702637,0.2785177230834961,0.0039577484130859375,16,2000,2000,8,8,False,False,False,,0.3360807599360404,,,8,,,0.3360807599360404,,1089,,,,,,,,False,lipschitz,local_ridge,False,lipschitz,local_ridge,64.0,512.0,64.0,,,,,,,,,,
erbf,synthetic_step,3,0.8813515496593481,0.8807549515432418,0.8622416922229083,0.8615490043145382,0.019109857436439892,0.6064277099276625,0.8024969643730239,0.5867988131466155,0.7491407083149028,14.724454402923584,0.14021897315979004,0.0023164749145507812,9,2000,2000,8,8,False,False,False,,3.0347212007181352,,,8,,,3.0347212007181352,,545,,,,,,,,False,lipschitz,local_variance,False,lipschitz,local_variance,32.0,256.0,32.0,,,,,,,,,,
erbf,synthetic_step,4,0.8706314737003639,0.869980971996783,0.8628296203239552,0.8621398886851064,0.007801853376408707,0.6201755248280314,0.7816034247546476,0.6126867210812442,0.7870718736724507,15.222598791122437,0.40661168098449707,0.00356292724609375,19,2000,2000,8,8,False,False,False,,14.734326965739415,,,8,,,14.734326965739415,,919,,,,,,,,False,kmeans,local_ridge,False,kmeans,local_ridge,54.0,432.0,54.0,,,,,,,,,,
erbf,wine_quality,0,0.4415221206785649,0.4403373074341028,0.3782076570979934,0.3768885219442958,0.06331446358057147,0.5274854555278377,0.6776597311820506,0.5049423398714893,0.6550680278605638,41.500035524368286,0.7581729888916016,0.008994817733764648,12,6497,6497,11,11,False,False,False,,5.952307598043426,,,11,,,5.952307598043426,,921,,,,,,,,True,lipschitz,local_variance,True,lipschitz,local_variance,40.0,440.0,,,,,,,,,,,
erbf,wine_quality,1,0.47589083963299594,0.4747789397749367,0.39997210023908525,0.39869913844595706,0.0759187393939107,0.5257104910339567,0.676311324343021,0.4892510697897765,0.6321375340189741,51.036176681518555,2.1783862113952637,0.01575183868408203,16,6497,6497,11,11,False,False,False,,9.445063730314546,,,11,,,9.445063730314546,,1841,,,,,,,,False,kmeans,local_variance,False,kmeans,local_variance,80.0,880.0,80.0,,,,,,,,,,
erbf,wine_quality,2,0.4161868884502672,0.41494856522870005,0.37581423727900487,0.37449027981854766,0.04037265117126232,0.5401314550225914,0.6929392501717554,0.5185501398125443,0.666349845966371,37.71510410308838,0.6509890556335449,0.005202770233154297,9,6497,6497,11,11,False,False,False,,4.084271937360757,,,11,,,4.084271937360757,,921,,,,,,,,True,kmeans,local_ridge,True,kmeans,local_ridge,40.0,440.0,,,,,,,,,,,
erbf,wine_quality,3,0.4784705908239081,0.4773643772680005,0.4023637974550064,0.40109615414069966,0.07610679336890169,0.5260774531508543,0.6831876095687793,0.4897198712747704,0.628655066173143,34.69790577888489,0.7335109710693359,0.008058309555053711,14,6497,6497,11,11,False,False,False,,6.147092973139209,,,11,,,6.147092973139209,,1565,,,,,,,,False,lipschitz,local_variance,False,lipschitz,local_variance,68.0,748.0,68.0,,,,,,,,,,
erbf,wine_quality,4,0.42166724085629304,0.4204405419842181,0.38535495545826814,0.38405123476988423,0.03631228539802489,0.5253999229540545,0.6833661934907895,0.5156129973697868,0.6643067319831574,34.77401781082153,0.6384944915771484,0.004945516586303711,12,6497,6497,11,11,False,False,False,,13.827254455189411,,,11,,,13.827254455189411,,921,,,,,,,,True,lipschitz,local_variance,True,lipschitz,local_variance,40.0,440.0,,,,,,,,,,,
rf,Ailerons,0,0.8226176253552264,0.8221324880373904,0.8161215289971098,0.8156186249830624,0.006496096358116654,0.0001252274190588093,0.00017119984093740838,0.00012346893052848055,0.00017263389041403582,487.4777910709381,17.455721616744995,0.44079160690307617,7,13750,13750,33,30,False,True,False,,,,,30,,,,,47721,17.0,,,,,,,,,,,,,,,,499.0,0.7,499.0,47721.0,,,,,,
rf,Ailerons,1,0.8241501149040933,0.8236691689151355,0.8008712234167289,0.8003266101158356,0.023278891487364395,0.0001307190131703483,0.00018312293635138713,0.0001225144189279177,0.00017073164929818667,460.2828929424286,16.15465998649597,0.4781005382537842,8,13750,13750,33,30,False,True,False,,,,,30,,,,,42156,15.0,,,,,,,,,,,,,,,,440.0,0.7,440.0,42156.0,,,,,,
rf,Ailerons,2,0.824601866735121,0.8241221562785666,0.796996316160828,0.7964411050645408,0.027605550574293036,0.00012975680768666803,0.00018038599768867273,0.00012308195857767124,0.00017155141687276863,458.4389371871948,17.71582841873169,0.5417506694793701,11,13750,13750,33,30,False,True,False,,,,,30,,,,,46533,20.0,,,,,,,,,,,,,,,,486.0,0.7,486.0,46533.0,,,,,,
rf,Ailerons,3,0.8209109078141971,0.8204211026573391,0.8078469636756521,0.8073214288876377,0.013063944138544947,0.0001304309877508382,0.00018442398205392152,0.00012282087017266645,0.00017116504715664486,468.5762047767639,19.24147367477417,0.5585556030273438,10,13750,13750,33,30,False,True,False,,,,,30,,,,,46562,18.0,,,,,,,,,,,,,,,,487.0,0.7,487.0,46562.0,,,,,,
rf,Ailerons,4,0.8241952195351437,0.8237143969064679,0.8113071873889912,0.81079111624501,0.012888032146152528,0.00012630552272875056,0.0001771254840232493,0.0001229367583530481,0.0001709826195220289,426.7530016899109,16.96420979499817,0.5590314865112305,6,13750,13750,33,30,False,True,False,,,,,30,,,,,41381,20.0,,,,,,,,,,,,,,,,433.0,0.7,433.0,41381.0,,,,,,
rf,Allstate_Claims_Severity,0,0.45356963842006215,0.4528857284829174,0.44090919652296023,0.4402094408301055,0.012660441897101915,1327.5937791902088,2119.286390951124,1333.0472602752607,2131.1222931347897,2190.6317422389984,81.79510951042175,1.777343988418579,8,188318,50000,130,50,True,True,True,,,,,50,,,,,45863,17.0,,,,,,,,,,,,,,,,484.0,0.5,484.0,45863.0,,,,,,
rf,Allstate_Claims_Severity,1,0.45516140861103094,0.4544794909267472,0.43251320386344794,0.4318029397815728,0.022648204747583,1360.0741758102217,2098.8476784925588,1323.779842558936,2136.663107735498,2251.7352063655853,70.607750415802,1.495356798171997,4,188318,50000,130,50,True,True,True,,,,,50,,,,,31719,20.0,,,,,,,,,,,,,,,,332.0,0.5,332.0,31719.0,,,,,,
rf,Allstate_Claims_Severity,2,0.45226573223680666,0.45158019033617935,0.4388194482872054,0.43811707707426795,0.013446283949601234,1336.1753997922513,2183.517974297311,1330.853541326069,2118.7516432658194,2745.2988698482513,79.36900496482849,1.796464204788208,2,188318,50000,130,50,True,True,True,,,,,50,,,,,41161,14.0,,,,,,,,,,,,,,,,463.0,0.5,463.0,41161.0,,,,,,
rf,Allstate_Claims_Severity,3,0.45323194693478097,0.4525476143443967,0.43447970325640517,0.43377190043688074,0.018752243678375802,1353.666005344269,2209.2030685622935,1327.01084986339,2112.5592661865176,1788.4672451019287,41.41702604293823,1.185002326965332,7,188318,50000,130,50,True,True,True,,,,,50,,,,,41462,19.0,,,,,,,,,,,,,,,,434.0,0.5,434.0,41462.0,,,,,,
rf,Allstate_Claims_Severity,4,0.4509225559754294,0.45023533296105533,0.4476322903013622,0.44694094920434024,0.0032902656740672054,1352.660299228854,2148.465863812481,1327.9351662338233,2125.8689367571756,1063.854623556137,26.474910020828247,0.8379213809967041,10,188318,50000,130,50,True,True,True,,,,,50,,,,,28849,19.0,,,,,,,,,,,,,,,,301.0,0.5,301.0,28849.0,,,,,,
rf,Bike_Sharing_Demand,0,0.6808322692331465,0.6806944593321246,0.6777532937860353,0.6776141544482919,0.0030789754471112207,68.70497436758913,101.01521917059586,69.79090687240786,102.94164857341829,162.62134909629822,5.245198011398315,0.4316520690917969,9,17379,17379,6,6,False,False,False,,,,,6,,,,,40888,16.0,,,,,,,,,,,,,,,,437.0,0.7,437.0,40888.0,,,,,,
rf,Bike_Sharing_Demand,1,0.6824339072411845,0.6822967888937066,0.6642094752127703,0.6640644879395461,0.018224432028414173,70.87168868262147,104.08087128078796,69.29123135630812,102.46102390716904,144.22198009490967,2.2997429370880127,0.20322275161743164,6,17379,17379,6,6,False,False,False,,,,,6,,,,,28057,16.0,,,,,,,,,,,,,,,,300.0,0.7,300.0,28057.0,,,,,,
rf,Bike_Sharing_Demand,2,0.6873993468881912,0.687264372512927,0.6512331928047341,0.6510826026461869,0.036166154083457025,71.33590371836986,105.6296758719665,68.98293749348417,101.76126658194511,142.30011177062988,3.863405227661133,0.3745553493499756,11,17379,17379,6,6,False,False,False,,,,,6,,,,,29766,15.0,,,,,,,,,,,,,,,,319.0,0.7,319.0,29766.0,,,,,,
rf,Bike_Sharing_Demand,3,0.6793204357652576,0.6791819730863997,0.6730137245087602,0.6728725387248693,0.006306711256497399,71.3867098328614,106.17844224952069,69.08164337901509,102.08153836997802,165.41115188598633,5.422106504440308,0.4836742877960205,13,17379,17379,6,6,False,False,False,,,,,6,,,,,44789,17.0,,,,,,,,,,,,,,,,480.0,0.7,480.0,44789.0,,,,,,
rf,Bike_Sharing_Demand,4,0.6794587862314262,0.6793203932485802,0.6758759480510684,0.6757360081855079,0.0035828381803577614,70.97111255064573,105.05173185220539,69.14293476441415,102.24244724809104,97.07817268371582,1.9142730236053467,0.1441032886505127,5,17379,17379,6,6,False,False,False,,,,,6,,,,,19963,19.0,,,,,,,,,,,,,,,,215.0,0.7,215.0,19963.0,,,,,,
rf,Brazilian_houses,0,0.9778649176105991,0.9778441918780247,0.992495653440787,0.9924886268990649,-0.014630735830187924,0.03164479376764878,0.06768517297869249,0.0324577550000898,0.11937975466778765,155.34594702720642,2.4014084339141846,0.21356749534606934,8,10692,10692,8,8,False,False,False,,,,,8,,,,,18710,17.0,,,,,,,,,,,,,,,,197.0,0.7,197.0,18710.0,,,,,,
rf,Brazilian_houses,1,0.9799641523339815,0.9799453921769908,0.9820301345578355,0.9820133088411294,-0.0020659822238540126,0.03630916604901441,0.10659664047490174,0.03228047327055924,0.11310592294575919,166.52861642837524,4.12310004234314,0.34951210021972656,9,10692,10692,8,8,False,False,False,,,,,8,,,,,29698,8.0,,,,,,,,,,,,,,,,321.0,0.7,321.0,29698.0,,,,,,
rf,Brazilian_houses,2,0.9772514358052145,0.9772301381441778,0.9944675159230285,0.9944623363007212,-0.01721608011781406,0.031954604914064155,0.060000312725035546,0.03287246978974191,0.12008613381197952,149.48590183258057,3.0883686542510986,0.2671518325805664,8,10692,10692,8,8,False,False,False,,,,,8,,,,,27765,10.0,,,,,,,,,,,,,,,,292.0,0.7,292.0,27765.0,,,,,,
rf,Brazilian_houses,3,0.97809719914847,0.9780766933080005,0.9900735915957475,0.9900642982935551,-0.01197639244727744,0.03306385272248303,0.07736176209223307,0.03294290373395346,0.11893416379777591,160.92202711105347,3.046900987625122,0.25492048263549805,8,10692,10692,8,8,False,False,False,,,,,8,,,,,24352,13.0,,,,,,,,,,,,,,,,256.0,0.7,256.0,24352.0,,,,,,
rf,Brazilian_houses,4,0.9905224700488969,0.9905135969956952,0.9360534726110273,0.9359936045924069,0.05446899743786959,0.04046482517304643,0.20995066708748047,0.03064675485158436,0.07691820311598438,145.42684483528137,5.0706987380981445,0.4199502468109131,3,10692,10692,8,8,False,False,False,,,,,8,,,,,45495,18.0,,,,,,,,,,,,,,,,480.0,0.7,480.0,45495.0,,,,,,
rf,MiamiHousing2016,0,0.8788424699642006,0.8787009689408904,0.8667011246749236,0.8665454436598102,0.012141345289277017,0.14215019918042374,0.20714797426144732,0.1328015357121063,0.19766848140351986,652.9796769618988,22.13989233970642,0.5331487655639648,7,13932,13932,13,13,False,False,False,,,,,13,,,,,47457,18.0,,,,,,,,,,,,,,,,492.0,0.5,492.0,47457.0,,,,,,
rf,MiamiHousing2016,1,0.8780348950069172,0.8778924508091892,0.8624613527466642,0.8623007200618836,0.015573542260252982,0.1430494476618401,0.21192249277368994,0.13332969850525409,0.19797258026008743,711.9129581451416,20.624807119369507,0.4436783790588379,5,13932,13932,13,13,False,False,False,,,,,13,,,,,47778,18.0,,,,,,,,,,,,,,,,494.0,0.5,494.0,47778.0,,,,,,
rf,MiamiHousing2016,2,0.8765097929413643,0.8763655805184608,0.8704769849723006,0.8703257274089373,0.0060328079690636915,0.14141040190581364,0.21083306123314344,0.13360417763523552,0.1979109289735318,823.5657646656036,18.6664400100708,0.40684986114501953,4,13932,13932,13,13,False,False,False,,,,,13,,,,,42528,18.0,,,,,,,,,,,,,,,,440.0,0.5,440.0,42528.0,,,,,,
rf,MiamiHousing2016,3,0.8800309306955836,0.8798908302732913,0.8564871683230557,0.8563195733884708,0.023543762372527866,0.14282442179858798,0.2126921016859007,0.1331122146105229,0.19720788345376403,689.7502152919769,16.215243577957153,0.36672163009643555,8,13932,13932,13,13,False,False,False,,,,,13,,,,,36951,19.0,,,,,,,,,,,,,,,,383.0,0.5,383.0,36951.0,,,,,,
rf,MiamiHousing2016,4,0.8793616344735282,0.8792207524440776,0.8662537216023546,0.8660975320929071,0.013107912871173633,0.13591496587618115,0.20198142938640634,0.1343189001635071,0.1985329787935111,540.0908372402191,21.6927170753479,0.7232828140258789,8,13932,13932,13,13,False,False,False,,,,,13,,,,,46690,13.0,,,,,,,,,,,,,,,,488.0,0.5,488.0,46690.0,,,,,,
